"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2009","1,998.0","1,609.0","2,300.0","1,603.0","230.30M","19.78%"
"Apr 01, 2009","2,530.0","2,070.0","2,655.0","2,050.0","185.10M","26.63%"
"May 01, 2009","2,495.0","2,560.0","2,760.0","2,380.0","123.39M","-1.38%"
"Jun 01, 2009","2,525.0","2,460.0","2,800.0","2,430.0","130.29M","1.20%"
"Jul 01, 2009","2,675.0","2,500.0","2,680.0","2,145.0","132.89M","5.94%"
"Aug 01, 2009","2,515.0","2,660.0","2,810.0","2,400.0","129.46M","-5.98%"
"Sep 01, 2009","2,655.0","2,500.0","2,690.0","2,405.0","124.76M","5.57%"
"Oct 01, 2009","2,785.0","2,655.0","2,830.0","2,390.0","149.18M","4.90%"
"Nov 01, 2009","2,325.0","2,660.0","2,675.0","2,255.0","99.38M","-16.52%"
"Dec 01, 2009","2,670.0","2,285.0","2,730.0","2,250.0","121.67M","14.84%"
"Jan 01, 2010","3,010.0","2,700.0","3,210.0","2,694.0","159.69M","12.73%"
"Feb 01, 2010","3,050.0","3,025.0","3,235.0","2,940.0","134.58M","1.33%"
"Mar 01, 2010","3,580.0","3,035.0","3,645.0","3,015.0","166.03M","17.38%"
"Apr 01, 2010","3,270.0","3,615.0","3,620.0","3,230.0","131.27M","-8.66%"
"May 01, 2010","2,816.0","3,140.0","3,225.0","2,691.0","183.24M","-13.88%"
"Jun 01, 2010","2,383.0","2,803.0","2,810.0","2,350.0","155.23M","-15.38%"
"Jul 01, 2010","2,705.0","2,344.0","2,745.0","2,258.0","174.83M","13.51%"
"Aug 01, 2010","2,368.0","2,720.0","2,803.0","2,353.0","156.24M","-12.46%"
"Sep 01, 2010","2,581.0","2,353.0","2,694.0","2,338.0","144.89M","8.99%"
"Oct 01, 2010","2,690.0","2,561.0","2,804.0","2,520.0","148.62M","4.22%"
"Nov 01, 2010","2,971.0","2,668.0","2,993.0","2,606.0","156.88M","10.45%"
"Dec 01, 2010","2,927.0","2,958.0","3,090.0","2,910.0","123.43M","-1.48%"
"Jan 01, 2011","2,829.0","2,952.0","3,040.0","2,808.0","103.16M","-3.35%"
"Feb 01, 2011","2,993.0","2,835.0","3,105.0","2,806.0","127.89M","5.80%"
"Mar 01, 2011","2,664.0","3,005.0","3,020.0","2,100.0","161.29M","-10.99%"
"Apr 01, 2011","2,260.0","2,672.0","2,727.0","2,244.0","128.21M","-15.17%"
"May 01, 2011","2,163.0","2,310.0","2,353.0","2,113.0","155.76M","-4.29%"
"Jun 01, 2011","2,117.0","2,180.0","2,192.0","1,911.0","167.30M","-2.13%"
"Jul 01, 2011","1,947.0","2,129.0","2,226.0","1,947.0","94.85M","-8.03%"
"Aug 01, 2011","1,665.0","1,960.0","1,990.0","1,546.0","181.57M","-14.48%"
"Sep 01, 2011","1,507.0","1,677.0","1,713.0","1,421.0","151.00M","-9.49%"
"Oct 01, 2011","1,682.0","1,451.0","1,737.0","1,370.0","149.49M","11.61%"
"Nov 01, 2011","1,372.0","1,645.0","1,655.0","1,253.0","162.36M","-18.43%"
"Dec 01, 2011","1,382.0","1,419.0","1,467.0","1,304.0","129.31M","0.73%"
"Jan 01, 2012","1,391.0","1,410.0","1,468.0","1,267.0","107.90M","0.65%"
"Feb 01, 2012","1,737.0","1,360.0","1,822.0","1,321.0","187.52M","24.87%"
"Mar 01, 2012","1,704.0","1,752.0","1,832.0","1,620.0","180.87M","-1.90%"
"Apr 01, 2012","1,316.0","1,725.0","1,750.0","1,305.0","217.07M","-22.77%"
"May 01, 2012","1,050.0","1,296.0","1,297.0","1,015.0","250.81M","-20.21%"
"Jun 01, 2012","1,123.0","1,031.0","1,182.0","990.0","224.05M","6.95%"
"Jul 01, 2012","963.0","1,142.0","1,151.0","863.0","220.08M","-14.25%"
"Aug 01, 2012","881.0","951.0","990.0","877.0","274.51M","-8.52%"
"Sep 01, 2012","919.0","883.0","1,059.0","849.0","221.42M","4.31%"
"Oct 01, 2012","954.0","912.0","998.0","881.0","187.33M","3.81%"
"Nov 01, 2012","801.0","920.0","960.0","772.0","316.89M","-16.04%"
"Dec 01, 2012","958.0","801.0","975.0","785.0","320.87M","19.60%"
"Jan 01, 2013","1,362.0","988.0","1,419.0","918.0","900.15M","42.17%"
"Feb 01, 2013","1,338.0","1,375.0","1,551.0","1,265.0","835.27M","-1.76%"
"Mar 01, 2013","1,642.0","1,345.0","1,735.0","1,333.0","726.87M","22.72%"
"Apr 01, 2013","1,613.0","1,630.0","1,710.0","1,497.0","517.30M","-1.77%"
"May 01, 2013","2,049.0","1,600.0","2,413.0","1,565.0","701.18M","27.03%"
"Jun 01, 2013","2,078.0","2,011.0","2,098.0","1,810.0","441.27M","1.42%"
"Jul 01, 2013","2,068.0","2,099.0","2,323.0","2,050.0","248.53M","-0.48%"
"Aug 01, 2013","1,972.0","2,068.0","2,189.0","1,889.0","264.34M","-4.64%"
"Sep 01, 2013","2,098.0","1,972.0","2,160.0","1,958.0","174.88M","6.39%"
"Oct 01, 2013","1,877.0","2,105.0","2,106.0","1,850.0","264.42M","-10.53%"
"Nov 01, 2013","1,867.0","1,705.0","1,903.0","1,623.0","335.99M","-0.53%"
"Dec 01, 2013","1,826.0","1,881.0","1,928.0","1,760.0","215.26M","-2.20%"
"Jan 01, 2014","1,626.0","1,815.0","1,920.0","1,609.0","273.40M","-10.95%"
"Feb 01, 2014","1,780.0","1,603.0","1,797.0","1,514.0","274.03M","9.47%"
"Mar 01, 2014","1,972.0","1,738.0","1,985.0","1,704.0","262.04M","10.79%"
"Apr 01, 2014","1,792.0","1,993.0","2,030.0","1,787.0","217.53M","-9.13%"
"May 01, 2014","1,627.0","1,785.0","1,817.0","1,588.0","222.95M","-9.21%"
"Jun 01, 2014","1,682.0","1,643.0","1,738.0","1,622.0","162.01M","3.38%"
"Jul 01, 2014","1,772.0","1,697.0","1,819.0","1,665.0","149.11M","5.35%"
"Aug 01, 2014","1,990.0","1,880.0","2,000.0","1,731.0","203.40M","12.30%"
"Sep 01, 2014","1,991.0","1,982.0","2,173.0","1,844.0","321.76M","0.05%"
"Oct 01, 2014","2,072.0","1,981.0","2,105.0","1,782.0","250.84M","4.07%"
"Nov 01, 2014","2,600.0","2,279.0","2,600.0","2,228.0","257.55M","25.48%"
"Dec 01, 2014","2,472.5","2,625.0","2,696.5","2,315.0","205.41M","-4.90%"
"Jan 01, 2015","2,774.0","2,471.5","2,860.0","2,351.5","225.80M","12.19%"
"Feb 01, 2015","3,414.5","2,713.0","3,414.5","2,675.5","313.56M","23.09%"
"Mar 01, 2015","3,190.0","3,390.0","3,450.0","3,040.5","229.20M","-6.57%"
"Apr 01, 2015","3,644.5","3,204.0","3,827.5","3,195.0","254.49M","14.25%"
"May 01, 2015","3,862.0","3,608.0","3,970.0","3,490.0","175.74M","5.97%"
"Jun 01, 2015","3,461.5","3,820.0","3,905.0","3,430.0","176.96M","-10.37%"
"Jul 01, 2015","3,533.0","3,500.0","3,719.0","3,228.0","268.81M","2.07%"
"Aug 01, 2015","3,162.0","3,550.0","3,565.0","2,713.0","209.65M","-10.50%"
"Sep 01, 2015","2,898.5","3,123.5","3,241.0","2,742.0","168.41M","-8.33%"
"Oct 01, 2015","3,480.0","2,919.0","3,568.0","2,912.5","162.13M","20.06%"
"Nov 01, 2015","3,177.0","3,416.0","3,525.0","3,147.0","123.26M","-8.71%"
"Dec 01, 2015","3,002.0","3,201.0","3,259.0","2,887.0","185.14M","-5.51%"
"Jan 01, 2016","2,523.0","2,958.0","3,066.0","2,361.0","272.14M","-15.96%"
"Feb 01, 2016","2,387.0","2,923.0","2,924.0","2,199.0","251.85M","-5.39%"
"Mar 01, 2016","2,893.0","2,372.0","2,997.0","2,313.5","213.56M","21.20%"
"Apr 01, 2016","2,778.0","2,855.0","3,074.0","2,707.0","246.86M","-3.98%"
"May 01, 2016","3,100.0","2,606.0","3,119.0","2,541.0","196.82M","11.59%"
"Jun 01, 2016","2,988.0","3,105.0","3,122.0","2,700.0","186.44M","-3.61%"
"Jul 01, 2016","3,282.0","3,025.0","3,285.0","2,953.0","155.42M","9.84%"
"Aug 01, 2016","3,325.0","3,350.0","3,397.0","3,200.0","123.28M","1.31%"
"Sep 01, 2016","3,293.0","3,327.0","3,450.0","3,263.0","108.66M","-0.96%"
"Oct 01, 2016","3,361.0","3,333.0","3,493.0","3,280.0","112.98M","2.06%"
"Nov 01, 2016","3,288.0","3,291.0","3,366.0","2,930.0","142.31M","-2.17%"
"Dec 01, 2016","3,275.0","3,300.0","3,414.0","3,136.0","131.60M","-0.40%"
"Jan 01, 2017","3,423.0","3,305.0","3,570.0","3,269.0","135.03M","4.52%"
"Feb 01, 2017","3,478.0","3,351.0","3,626.0","3,351.0","107.81M","1.61%"
"Mar 01, 2017","3,766.0","3,491.0","3,792.0","3,481.0","129.34M","8.28%"
"Apr 01, 2017","3,759.0","3,725.0","3,797.0","3,402.0","127.13M","-0.19%"
"May 01, 2017","4,034.0","3,820.0","4,091.0","3,814.0","129.83M","7.32%"
"Jun 01, 2017","4,286.0","4,000.0","4,408.0","3,992.0","141.22M","6.25%"
"Jul 01, 2017","4,540.0","4,306.0","4,616.0","4,195.0","106.38M","5.93%"
"Aug 01, 2017","4,337.0","4,510.0","4,547.0","4,159.0","140.09M","-4.47%"
"Sep 01, 2017","4,186.0","4,371.0","4,475.0","4,067.0","126.56M","-3.48%"
"Oct 01, 2017","4,413.0","4,190.0","4,428.0","4,039.0","137.40M","5.42%"
"Nov 01, 2017","5,201.0","4,900.0","5,485.0","4,812.0","287.81M","17.86%"
"Dec 01, 2017","5,083.0","5,240.0","5,266.0","4,976.0","126.97M","-2.27%"
"Jan 01, 2018","5,209.0","5,250.0","5,738.0","5,148.0","180.75M","2.48%"
"Feb 01, 2018","5,442.0","5,269.0","5,671.0","5,007.0","212.12M","4.47%"
"Mar 01, 2018","5,146.0","5,388.0","5,500.0","4,959.0","170.39M","-5.44%"
"Apr 01, 2018","5,400.0","5,152.0","5,468.0","5,089.0","105.23M","4.94%"
"May 01, 2018","5,160.0","5,130.0","5,460.0","5,031.0","137.95M","-4.44%"
"Jun 01, 2018","5,664.0","5,160.0","5,743.0","5,146.0","138.51M","9.77%"
"Jul 01, 2018","5,828.0","5,695.0","6,100.0","5,320.0","123.16M","2.90%"
"Aug 01, 2018","6,348.0","6,049.0","6,422.0","5,810.0","120.60M","8.92%"
"Sep 01, 2018","6,966.0","6,363.0","6,973.0","6,141.0","122.15M","9.74%"
"Oct 01, 2018","6,140.0","6,890.0","6,941.0","5,662.0","176.91M","-11.86%"
"Nov 01, 2018","5,937.0","6,250.0","6,354.0","5,518.0","131.39M","-3.31%"
"Dec 01, 2018","5,326.0","6,090.0","6,178.0","4,989.0","124.53M","-10.29%"
"Jan 01, 2019","5,467.0","5,148.0","5,522.0","5,025.0","101.33M","2.65%"
"Feb 01, 2019","5,341.0","5,500.0","5,568.0","4,704.0","207.03M","-2.30%"
"Mar 01, 2019","4,645.0","5,358.0","5,409.0","4,507.0","169.49M","-13.03%"
"Apr 01, 2019","5,212.0","4,711.0","5,416.0","4,647.0","157.26M","12.21%"
"May 01, 2019","5,257.0","5,500.0","5,956.0","5,196.0","185.36M","0.86%"
"Jun 01, 2019","5,648.0","5,157.0","5,858.0","5,070.0","131.25M","7.44%"
"Jul 01, 2019","6,170.0","5,800.0","6,245.0","5,722.0","134.76M","9.24%"
"Aug 01, 2019","6,042.0","6,116.0","6,155.0","5,581.0","119.28M","-2.07%"
"Sep 01, 2019","6,347.0","6,026.0","6,593.0","6,018.0","107.73M","5.05%"
"Oct 01, 2019","6,625.0","6,388.0","6,695.0","6,066.0","104.77M","4.38%"
"Nov 01, 2019","6,904.0","6,600.0","7,028.0","6,511.0","104.86M","4.21%"
"Dec 01, 2019","7,401.0","6,980.0","7,505.0","6,925.0","108.96M","7.20%"
"Jan 01, 2020","7,718.0","7,331.0","8,113.0","7,325.0","135.44M","4.28%"
"Feb 01, 2020","6,611.0","7,552.0","7,911.0","6,572.0","132.17M","-14.34%"
"Mar 01, 2020","6,421.0","6,599.0","7,053.0","5,297.0","274.42M","-2.87%"
"Apr 01, 2020","6,932.0","6,350.0","7,024.0","6,161.0","137.93M","7.96%"
"May 01, 2020","6,874.0","6,818.0","7,132.0","6,656.0","122.16M","-0.84%"
"Jun 01, 2020","7,384.0","6,910.0","7,725.0","6,855.0","132.70M","7.42%"
"Jul 01, 2020","8,076.0","7,459.0","8,443.0","7,395.0","108.10M","9.37%"
"Aug 01, 2020","8,309.0","8,206.0","8,920.0","8,163.0","115.52M","2.89%"
"Sep 01, 2020","8,032.0","8,305.0","8,495.0","7,972.0","106.78M","-3.33%"
"Oct 01, 2020","8,674.0","8,015.0","8,827.0","7,564.0","118.73M","7.99%"
"Nov 01, 2020","9,704.0","8,798.0","9,860.0","8,726.0","136.79M","11.87%"
"Dec 01, 2020","10,285.0","9,804.0","10,560.0","9,562.0","93.69M","5.99%"
"Jan 01, 2021","10,050.0","10,450.0","10,860.0","9,915.0","81.89M","-2.28%"
"Feb 01, 2021","11,120.0","9,998.0","12,545.0","9,980.0","112.05M","10.65%"
"Mar 01, 2021","11,595.0","11,330.0","11,885.0","10,580.0","103.26M","4.27%"
"Apr 01, 2021","10,900.0","11,725.0","12,415.0","10,900.0","88.27M","-5.99%"
"May 01, 2021","10,785.0","10,990.0","11,095.0","9,989.0","88.16M","-1.06%"
"Jun 01, 2021","10,815.0","10,850.0","11,085.0","10,415.0","70.79M","0.28%"
"Jul 01, 2021","11,375.0","10,900.0","11,750.0","10,615.0","73.70M","5.18%"
"Aug 01, 2021","11,360.0","11,375.0","11,560.0","10,545.0","62.77M","-0.13%"
"Sep 01, 2021","12,455.0","11,390.0","13,200.0","11,385.0","78.29M","9.64%"
"Oct 01, 2021","13,140.0","12,265.0","13,500.0","11,515.0","69.45M","5.50%"
"Nov 01, 2021","13,825.0","13,900.0","14,625.0","13,650.0","66.96M","5.21%"
"Dec 01, 2021","14,475.0","13,760.0","14,745.0","13,405.0","64.27M","4.70%"
"Jan 01, 2022","12,720.0","14,755.0","15,725.0","11,610.0","120.96M","-12.12%"
"Feb 01, 2022","11,810.0","13,050.0","13,425.0","11,340.0","85.07M","-7.15%"
"Mar 01, 2022","12,730.0","11,715.0","13,105.0","10,930.0","92.62M","7.79%"
"Apr 01, 2022","11,220.0","12,655.0","12,830.0","10,780.0","76.39M","-11.86%"
"May 01, 2022","12,115.0","11,700.0","12,180.0","10,220.0","80.45M","7.98%"
"Jun 01, 2022","11,095.0","12,110.0","12,420.0","10,870.0","84.18M","-8.42%"
"Jul 01, 2022","11,695.0","11,125.0","12,070.0","10,725.0","4.53M","5.41%"
"Aug 01, 2022","11,135.0","11,075.0","12,025.0","10,880.0","5.42M","-4.79%"
"Sep 01, 2022","10,550.0","11,055.0","11,120.0","10,505.0","","-5.25%"
