"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 01, 2013","1,254.0","1,196.0","1,304.0","1,194.0","723.28M","5.56%"
"Oct 01, 2013","1,272.0","1,262.0","1,286.0","1,202.0","904.80M","1.44%"
"Nov 01, 2013","1,276.0","1,278.0","1,286.0","1,236.0","923.67M","0.31%"
"Dec 01, 2013","1,284.0","1,278.0","1,286.0","1,208.0","1.02B","0.63%"
"Jan 01, 2014","1,184.4","1,272.0","1,280.0","1,177.2","977.06M","-7.76%"
"Feb 01, 2014","1,167.8","1,176.0","1,209.0","1,100.0","861.88M","-1.40%"
"Mar 01, 2014","1,165.2","1,158.6","1,191.0","1,083.0","815.72M","-0.22%"
"Apr 01, 2014","1,103.2","1,167.8","1,181.2","1,041.0","854.02M","-5.32%"
"May 01, 2014","1,152.2","1,115.4","1,152.2","1,075.2","663.28M","4.44%"
"Jun 01, 2014","1,216.8","1,155.8","1,218.0","1,154.2","789.55M","5.61%"
"Jul 01, 2014","1,227.4","1,220.0","1,244.2","1,185.2","711.21M","0.87%"
"Aug 01, 2014","1,185.6","1,217.0","1,223.4","1,170.0","640.26M","-3.41%"
"Sep 01, 2014","1,292.6","1,192.6","1,310.0","1,187.6","936.18M","9.02%"
"Oct 01, 2014","1,299.6","1,290.0","1,311.8","1,142.0","1.17B","0.54%"
"Nov 01, 2014","1,462.8","1,366.0","1,462.8","1,339.2","1.16B","12.56%"
"Dec 01, 2014","1,511.6","1,472.0","1,574.6","1,421.4","1.22B","3.34%"
"Jan 01, 2015","1,529.0","1,513.0","1,566.8","1,451.0","953.54M","1.15%"
"Feb 01, 2015","1,612.6","1,510.2","1,645.8","1,499.0","852.05M","5.47%"
"Mar 01, 2015","1,676.6","1,623.0","1,756.6","1,605.8","977.39M","3.97%"
"Apr 01, 2015","1,671.6","1,653.6","1,707.0","1,635.0","746.84M","-0.30%"
"May 01, 2015","1,720.8","1,659.6","1,740.0","1,630.0","681.28M","2.94%"
"Jun 01, 2015","1,640.6","1,714.6","1,718.6","1,619.0","745.88M","-4.66%"
"Jul 01, 2015","1,650.6","1,635.6","1,688.8","1,526.0","751.14M","0.61%"
"Aug 01, 2015","1,438.4","1,647.8","1,647.8","1,330.0","1.09B","-12.86%"
"Sep 01, 2015","1,394.2","1,424.8","1,498.2","1,333.8","1.20B","-3.07%"
"Oct 01, 2015","1,493.8","1,404.0","1,533.6","1,392.2","1.11B","7.14%"
"Nov 01, 2015","1,531.4","1,476.0","1,543.4","1,466.2","718.95M","2.52%"
"Dec 01, 2015","1,497.6","1,538.2","1,572.4","1,464.8","958.06M","-2.21%"
"Jan 01, 2016","1,440.0","1,480.0","1,499.0","1,278.4","1.15B","-3.85%"
"Feb 01, 2016","1,179.4","1,460.0","1,471.0","1,140.6","1.43B","-18.10%"
"Mar 01, 2016","1,190.4","1,170.6","1,248.8","1,164.8","1.14B","0.93%"
"Apr 01, 2016","1,130.8","1,186.0","1,205.4","1,051.2","1.25B","-5.01%"
"May 01, 2016","1,156.6","1,080.8","1,167.8","1,075.0","930.81M","2.28%"
"Jun 01, 2016","1,010.4","1,140.2","1,168.8","983.4","1.40B","-12.64%"
"Jul 01, 2016","1,178.8","1,020.0","1,184.0","993.0","1.19B","16.67%"
"Aug 01, 2016","1,247.6","1,143.0","1,270.6","1,104.0","1.13B","5.84%"
"Sep 01, 2016","1,155.8","1,252.4","1,274.4","1,140.6","821.14M","-7.36%"
"Oct 01, 2016","1,215.8","1,166.0","1,216.0","1,158.2","604.20M","5.19%"
"Nov 01, 2016","1,329.8","1,216.4","1,357.8","1,098.4","1.17B","9.38%"
"Dec 01, 2016","1,375.6","1,357.8","1,443.0","1,318.4","964.58M","3.44%"
"Jan 01, 2017","1,316.8","1,402.0","1,420.6","1,315.0","736.45M","-4.27%"
"Feb 01, 2017","1,273.0","1,298.0","1,311.6","1,244.0","683.96M","-3.33%"
"Mar 01, 2017","1,208.4","1,284.0","1,310.0","1,208.4","696.29M","-5.07%"
"Apr 01, 2017","1,207.0","1,217.4","1,230.8","1,134.0","692.86M","-0.12%"
"May 01, 2017","1,186.4","1,204.8","1,248.4","1,184.6","625.22M","-1.71%"
"Jun 01, 2017","1,178.6","1,187.0","1,219.4","1,153.6","711.14M","-0.66%"
"Jul 01, 2017","1,246.8","1,178.6","1,256.4","1,177.4","831.34M","5.79%"
"Aug 01, 2017","1,236.6","1,247.8","1,272.0","1,213.4","685.33M","-0.82%"
"Sep 01, 2017","1,342.0","1,243.0","1,366.4","1,227.4","645.98M","8.52%"
"Oct 01, 2017","1,398.0","1,343.2","1,417.2","1,334.0","674.07M","4.17%"
"Nov 01, 2017","1,408.8","1,404.0","1,462.4","1,380.4","644.09M","0.77%"
"Dec 01, 2017","1,442.6","1,416.2","1,460.0","1,367.0","538.37M","2.40%"
"Jan 01, 2018","1,496.0","1,460.0","1,561.2","1,458.6","661.64M","3.70%"
"Feb 01, 2018","1,447.0","1,504.0","1,540.8","1,416.0","684.94M","-3.28%"
"Mar 01, 2018","1,365.0","1,439.4","1,439.6","1,306.2","619.43M","-5.67%"
"Apr 01, 2018","1,436.2","1,366.6","1,448.6","1,337.4","427.30M","5.22%"
"May 01, 2018","1,384.2","1,436.2","1,537.2","1,365.0","815.28M","-3.62%"
"Jun 01, 2018","1,434.0","1,390.0","1,523.0","1,388.2","808.55M","3.60%"
"Jul 01, 2018","1,461.0","1,430.0","1,505.2","1,404.6","625.81M","1.88%"
"Aug 01, 2018","1,386.0","1,484.4","1,485.6","1,339.2","605.63M","-5.13%"
"Sep 01, 2018","1,419.0","1,370.2","1,426.8","1,310.4","607.17M","2.38%"
"Oct 01, 2018","1,323.0","1,410.8","1,451.4","1,279.2","899.65M","-6.77%"
"Nov 01, 2018","1,360.6","1,325.6","1,406.8","1,285.6","782.81M","2.84%"
"Dec 01, 2018","1,281.2","1,400.0","1,419.4","1,209.0","661.07M","-5.84%"
"Jan 01, 2019","1,335.0","1,236.0","1,381.0","1,232.2","588.14M","4.20%"
"Feb 01, 2019","1,339.4","1,328.4","1,361.6","1,286.0","475.02M","0.33%"
"Mar 01, 2019","1,297.4","1,347.0","1,352.2","1,297.4","495.20M","-3.14%"
"Apr 01, 2019","1,381.0","1,314.2","1,416.0","1,311.4","406.45M","6.44%"
"May 01, 2019","1,276.8","1,371.0","1,380.0","1,276.6","490.76M","-7.55%"
"Jun 01, 2019","1,337.6","1,261.8","1,371.6","1,254.8","470.17M","4.76%"
"Jul 01, 2019","1,404.8","1,353.0","1,448.8","1,345.4","520.89M","5.02%"
"Aug 01, 2019","1,392.0","1,403.6","1,424.0","1,324.0","529.76M","-0.91%"
"Sep 01, 2019","1,443.2","1,393.4","1,498.8","1,386.6","545.34M","3.68%"
"Oct 01, 2019","1,508.4","1,449.0","1,510.8","1,390.2","452.20M","4.52%"
"Nov 01, 2019","1,527.6","1,492.0","1,589.8","1,491.6","449.68M","1.27%"
"Dec 01, 2019","1,542.8","1,540.2","1,570.8","1,525.2","387.59M","1.00%"
"Jan 01, 2020","1,530.4","1,519.8","1,578.8","1,506.0","428.43M","-0.80%"
"Feb 01, 2020","1,425.4","1,511.4","1,605.2","1,400.8","522.17M","-6.86%"
"Mar 01, 2020","1,300.2","1,388.2","1,469.6","1,154.2","1.22B","-8.78%"
"Apr 01, 2020","1,333.2","1,286.0","1,375.0","1,232.6","680.94M","2.54%"
"May 01, 2020","1,351.0","1,320.6","1,396.0","1,241.6","622.69M","1.34%"
"Jun 01, 2020","1,352.4","1,357.0","1,434.8","1,337.0","598.90M","0.10%"
"Jul 01, 2020","1,243.4","1,352.0","1,374.0","1,243.4","493.40M","-8.06%"
"Aug 01, 2020","1,401.2","1,261.8","1,476.0","1,251.0","501.84M","12.69%"
"Sep 01, 2020","1,386.4","1,398.0","1,435.8","1,367.6","462.46M","-1.06%"
"Oct 01, 2020","1,360.6","1,384.0","1,415.6","1,356.0","392.06M","-1.86%"
"Nov 01, 2020","1,399.8","1,373.2","1,504.8","1,370.0","629.73M","2.88%"
"Dec 01, 2020","1,591.4","1,422.2","1,609.0","1,396.0","614.47M","13.69%"
"Jan 01, 2021","1,460.0","1,606.0","1,606.0","1,459.6","588.14M","-8.26%"
"Feb 01, 2021","1,574.6","1,455.6","1,699.4","1,443.2","645.34M","7.85%"
"Mar 01, 2021","1,723.2","1,582.2","1,742.4","1,557.2","813.76M","9.44%"
"Apr 01, 2021","1,625.4","1,738.8","1,739.0","1,622.0","513.44M","-5.68%"
"May 01, 2021","1,823.0","1,670.0","1,845.4","1,636.8","611.08M","12.16%"
"Jun 01, 2021","1,942.0","1,826.0","2,066.0","1,826.0","734.30M","6.53%"
"Jul 01, 2021","1,961.0","1,945.6","2,002.0","1,894.4","452.71M","0.98%"
"Aug 01, 2021","1,918.4","1,977.4","2,029.0","1,772.8","634.27M","-2.17%"
"Sep 01, 2021","2,000.0","1,940.2","2,092.0","1,918.4","597.07M","4.25%"
"Oct 01, 2021","2,006.5","1,980.0","2,062.0","1,818.0","412.37M","0.33%"
"Nov 01, 2021","2,001.0","2,028.0","2,188.0","1,995.0","444.79M","-0.27%"
"Dec 01, 2021","2,105.5","2,007.5","2,165.0","2,002.0","482.97M","5.22%"
"Jan 01, 2022","2,245.5","2,158.0","2,475.0","2,154.5","668.06M","6.65%"
"Feb 01, 2022","2,138.5","2,261.0","2,375.5","2,078.5","477.05M","-4.77%"
"Mar 01, 2022","2,222.5","2,119.5","2,262.0","1,805.0","808.02M","3.93%"
"Apr 01, 2022","2,235.5","2,222.5","2,269.0","2,065.5","527.21M","0.58%"
"May 01, 2022","2,122.5","2,267.0","2,282.5","1,971.0","545.95M","-5.05%"
"Jun 01, 2022","2,100.0","2,140.0","2,267.0","2,042.0","555.07M","-1.06%"
"Jul 01, 2022","2,137.0","2,100.5","2,205.5","2,044.0","24.82M","1.76%"
"Aug 01, 2022","2,101.5","2,155.0","2,216.5","2,061.5","22.28M","-1.66%"
"Sep 01, 2022","2,047.5","2,072.5","2,072.5","2,027.0","22.09M","-2.57%"
