"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 01, 2021","7,775.0","8,280.0","8,321.0","7,461.0","209.37M","-5.83%"
"Jul 01, 2021","6,837.0","7,774.0","7,845.0","6,706.0","197.86M","-12.06%"
"Aug 01, 2021","6,181.0","6,840.0","7,022.0","5,996.0","14.93M","-9.59%"
"Sep 01, 2021","6,480.0","6,234.0","7,680.0","6,076.0","436.65M","4.84%"
"Oct 01, 2021","6,164.0","6,420.0","6,756.0","5,888.0","379.92M","-4.88%"
"Nov 01, 2021","6,030.0","6,269.0","7,217.0","6,000.0","370.71M","-2.17%"
"Dec 01, 2021","5,434.0","6,008.0","6,050.0","5,057.0","382.64M","-9.88%"
"Jan 01, 2022","5,011.0","5,573.0","5,748.0","4,584.0","350.27M","-7.78%"
"Feb 01, 2022","5,125.0","5,133.0","5,739.0","4,764.0","314.65M","2.27%"
"Mar 01, 2022","5,559.0","5,191.0","5,750.0","4,210.0","474.12M","8.47%"
"Apr 01, 2022","5,269.0","5,441.0","5,984.0","4,960.0","305.44M","-5.22%"
"May 01, 2022","5,379.0","5,357.0","5,484.0","4,491.0","364.62M","2.09%"
"Jun 01, 2022","5,235.0","5,389.0","5,849.0","4,708.0","354.92M","-2.68%"
"Jul 01, 2022","5,605.0","5,237.0","5,810.0","5,115.0","17.04M","7.07%"
"Aug 01, 2022","5,562.0","5,427.0","5,929.0","5,191.0","11.74M","-0.77%"
"Sep 01, 2022","5,636.0","5,524.0","5,646.0","5,321.0","","1.33%"
